order_id,product_price,quantity,is_high_profit,discount_rate
ORDER_000224,244.23499603162105,1,0,0.14
ORDER_000224,160.92442550582882,3,0,0.14
ORDER_000224,192.12415191724725,2,0,0.14
ORDER_000224,12.598138443671774,1,0,0.14
ORDER_000225,40.38669721896298,1,0,0.06
ORDER_000225,109.30387351940097,3,1,0.06
ORDER_000225,264.0674487542424,2,0,0.06
ORDER_000226,23.604092604152225,2,1,0.02
ORDER_000227,364.1707305567366,1,0,0.18
ORDER_000227,137.91852166695105,2,0,0.18
ORDER_000227,46.0658322369259,1,1,0.18
ORDER_000227,88.28579318810061,1,0,0.18
ORDER_000227,130.92069875480857,3,0,0.18
ORDER_000227,339.52151725759063,2,1,0.18
ORDER_000227,46.503529525279525,3,0,0.18
ORDER_000227,32.20716411150596,3,0,0.18
ORDER_000227,53.06379854767304,3,0,0.18
ORDER_000228,447.3685436642961,3,1,0.02
ORDER_000229,251.48752373273925,3,1,0.18
ORDER_000229,402.6288761376892,1,0,0.18
ORDER_000229,24.2140754536371,1,0,0.18
ORDER_000229,33.61368381408925,2,0,0.18
ORDER_000229,331.9299613385573,1,0,0.18
ORDER_000229,98.24380252334504,3,0,0.18
ORDER_000229,472.17514648728366,1,1,0.18
ORDER_000229,176.66124767942563,3,0,0.18
ORDER_000229,84.50864009504753,3,0,0.18
ORDER_000230,91.70943774429773,3,1,0.18
ORDER_000230,306.54879481546357,1,0,0.18
ORDER_000230,50.79896009987059,3,1,0.18
ORDER_000230,184.85147578165024,2,0,0.18
ORDER_000230,197.9852506132053,2,1,0.18
ORDER_000230,443.1879371877941,3,1,0.18
ORDER_000230,23.3577270083441,2,0,0.18
ORDER_000230,338.81952870493876,3,1,0.18
ORDER_000230,159.31826259633456,2,0,0.18
ORDER_000231,21.87340383281388,2,1,0.18
ORDER_000231,33.05960217664202,1,0,0.18
ORDER_000231,137.86776988875545,3,1,0.18
ORDER_000231,71.83903449359903,3,0,0.18
ORDER_000231,84.15900959235165,2,1,0.18
ORDER_000231,222.50942758825374,1,1,0.18
ORDER_000231,31.316293111429324,1,0,0.18
ORDER_000231,142.781901162936,1,0,0.18
ORDER_000231,66.79511770247143,3,0,0.18
ORDER_000232,290.0871361028473,2,0,0.04
ORDER_000232,422.35630060600624,2,0,0.04
ORDER_000233,63.08342756515116,3,0,0.2
ORDER_000233,28.192247678371594,3,0,0.2
ORDER_000233,37.45212474332456,2,1,0.2
ORDER_000233,192.61486678046938,1,0,0.2
ORDER_000233,142.9811675991242,2,0,0.2
ORDER_000233,122.05892949627513,2,0,0.2
ORDER_000233,42.952553337077944,1,0,0.2
ORDER_000233,131.79870328881782,3,0,0.2
ORDER_000233,19.870229397348197,3,0,0.2
ORDER_000233,21.275760422908792,1,1,0.2
ORDER_000234,34.17616345868737,1,1,0.06
ORDER_000234,248.05234181121457,3,0,0.06
ORDER_000234,118.98991277194645,3,0,0.06
ORDER_000235,278.8166963568517,2,1,0.08
ORDER_000235,16.805109445936242,3,0,0.08
ORDER_000235,358.3314913237892,1,0,0.08
ORDER_000235,28.81174480211101,1,1,0.08
ORDER_000236,33.280936673462726,2,0,0.14
ORDER_000236,241.67734644942803,3,1,0.14
ORDER_000236,353.7605417423142,2,0,0.14
ORDER_000236,143.11310389959587,1,1,0.14
ORDER_000236,44.20470648179562,2,0,0.14
ORDER_000236,391.4338665431718,3,0,0.14
ORDER_000236,46.99017638229608,2,0,0.14
ORDER_000237,209.35042064900261,2,0,0.2
ORDER_000237,28.142842209786284,3,0,0.2
ORDER_000237,40.42934150087234,2,0,0.2
ORDER_000237,59.181192786848115,3,0,0.2
ORDER_000237,249.43560545641233,1,0,0.2
ORDER_000237,319.9012173285817,3,0,0.2
ORDER_000237,47.52358899478357,3,1,0.2
ORDER_000237,399.58113462386353,1,0,0.2
ORDER_000237,24.0952654679951,1,0,0.2
ORDER_000237,245.24799782421346,2,0,0.2
ORDER_000238,45.53958286417092,1,1,0.2
ORDER_000238,305.2802514159822,1,0,0.2
ORDER_000238,406.04670635793826,2,0,0.2
ORDER_000238,16.32740941460498,3,1,0.2
ORDER_000238,41.75714303376673,3,0,0.2
ORDER_000238,18.31286439374418,3,0,0.2
ORDER_000238,423.25037526934113,2,0,0.2
ORDER_000238,13.825822188003812,2,1,0.2
ORDER_000238,413.2173224240849,1,0,0.2
ORDER_000238,57.04306819233607,3,1,0.2
ORDER_000239,62.55623921586306,3,0,0.14
ORDER_000239,16.663509351091545,1,0,0.14
ORDER_000239,48.18285652320054,1,0,0.14
ORDER_000239,17.842792646483563,1,1,0.14
ORDER_000239,278.53606650905493,3,0,0.14
ORDER_000239,45.107298521653625,3,0,0.14
ORDER_000239,45.25156993785185,1,0,0.14
ORDER_000240,145.1381141250618,1,0,0.02
ORDER_000241,133.3021057225612,1,0,0.2
ORDER_000241,39.932026980243165,2,1,0.2
ORDER_000241,138.51156745279627,1,1,0.2
ORDER_000241,46.98424709183638,3,0,0.2
ORDER_000241,375.9142094303077,3,0,0.2
ORDER_000241,475.3783672828947,1,0,0.2
ORDER_000241,16.982492651916814,2,1,0.2
ORDER_000241,27.29440663981826,2,0,0.2
ORDER_000241,108.68095495459465,3,0,0.2
ORDER_000241,48.01313021925826,1,0,0.2
ORDER_000242,111.71304727251666,1,1,0.06
ORDER_000242,22.896477977268226,2,0,0.06
ORDER_000242,355.39038631021435,1,0,0.06
ORDER_000243,161.7387575765,1,0,0.18
ORDER_000243,30.508984395594013,3,0,0.18
ORDER_000243,23.91320204602082,2,0,0.18
ORDER_000243,17.404343166973714,1,0,0.18
ORDER_000243,44.92721937881994,3,0,0.18
ORDER_000243,85.62354358904551,2,0,0.18
ORDER_000243,389.7036172133501,3,1,0.18
ORDER_000243,25.588026118792055,3,0,0.18
ORDER_000243,29.70018696218123,2,0,0.18
ORDER_000244,33.57145962888235,3,0,0.04
ORDER_000244,136.2045390513934,1,0,0.04
ORDER_000245,285.46853278655897,3,1,0.04
ORDER_000245,153.42763502083056,3,0,0.04
ORDER_000246,239.98131939211166,2,0,0.16
ORDER_000246,15.367858109136133,1,1,0.16
ORDER_000246,114.2141259571426,1,0,0.16
ORDER_000246,172.99072560756542,2,0,0.16
ORDER_000246,40.680191837644436,2,0,0.16
ORDER_000246,423.63079035100793,2,1,0.16
ORDER_000246,63.47354985028909,1,1,0.16
ORDER_000246,161.0129825766984,1,0,0.16
ORDER_000247,191.36712726463037,1,0,0.06
ORDER_000247,282.89887400526817,3,0,0.06
ORDER_000247,30.87895947361714,1,1,0.06
ORDER_000248,125.95753856990142,3,0,0.06
ORDER_000248,71.92777408156316,2,1,0.06
ORDER_000248,238.27684431123444,1,0,0.06
ORDER_000249,229.16048033456764,3,0,0.02
ORDER_000250,89.5863362079526,3,1,0.16
ORDER_000250,41.9986027051334,1,0,0.16
ORDER_000250,381.16254436771226,2,0,0.16
ORDER_000250,11.97562203784447,3,0,0.16
ORDER_000250,169.03737976853722,1,1,0.16
ORDER_000250,51.42984695040364,1,0,0.16
ORDER_000250,400.51162821349334,2,0,0.16
ORDER_000250,69.0258536422862,3,1,0.16
ORDER_000251,109.55634886476474,3,0,0.08
ORDER_000251,225.82348770193238,1,0,0.08
ORDER_000251,151.9522111735006,3,1,0.08
ORDER_000251,38.65974836075658,2,1,0.08
ORDER_000252,477.01049263381765,3,0,0.02
ORDER_000253,22.09569329311087,1,0,0.08
ORDER_000253,47.04361043954072,1,1,0.08
ORDER_000253,34.267091934121254,3,0,0.08
ORDER_000253,318.2472152259131,1,1,0.08
ORDER_000254,248.15451930848653,1,0,0.08
ORDER_000254,184.75131363768054,1,1,0.08
ORDER_000254,80.0243259732979,3,1,0.08
ORDER_000254,255.16155625420706,2,0,0.08
ORDER_000255,39.405684518024714,1,1,0.14
ORDER_000255,17.219743155248292,2,0,0.14
ORDER_000255,27.02454355719389,3,0,0.14
ORDER_000255,21.42148668878967,3,0,0.14
ORDER_000255,10.81446169729122,1,1,0.14
ORDER_000255,458.0568873943925,2,1,0.14
ORDER_000255,12.583836599156957,2,1,0.14
ORDER_000256,245.97498946551468,1,0,0.18
ORDER_000256,239.4375004680054,3,0,0.18
ORDER_000256,71.8022989482485,1,1,0.18
ORDER_000256,396.4534921211497,2,0,0.18
ORDER_000256,39.80545842577135,1,0,0.18
ORDER_000256,132.6500284542173,3,0,0.18
ORDER_000256,467.2222399302311,3,0,0.18
ORDER_000256,260.955352685594,2,0,0.18
ORDER_000256,42.328839061942965,1,0,0.18
ORDER_000257,48.15974202925345,3,0,0.02
ORDER_000258,39.04109529816645,3,0,0.18
ORDER_000258,494.8020911158768,3,0,0.18
ORDER_000258,455.04082643342065,1,0,0.18
ORDER_000258,250.8255254895171,3,1,0.18
ORDER_000258,350.0835982978357,3,1,0.18
ORDER_000258,41.2985840956847,1,0,0.18
ORDER_000258,32.208767965236845,3,0,0.18
ORDER_000258,28.486808100211274,2,0,0.18
ORDER_000258,12.530509549166581,2,0,0.18
ORDER_000259,406.22287386057025,3,1,0.04
ORDER_000259,19.063844561496367,1,0,0.04
ORDER_000260,41.64851580355034,1,0,0.16
ORDER_000260,176.218984199383,3,0,0.16
ORDER_000260,474.7733491693357,3,0,0.16
ORDER_000260,327.68294710831253,2,0,0.16
ORDER_000260,348.5942046496359,3,1,0.16
ORDER_000260,82.73406623057039,1,0,0.16
ORDER_000260,310.22136737925973,3,0,0.16
ORDER_000260,83.556228020667,2,0,0.16
ORDER_000261,103.67413557940375,2,0,0.18
ORDER_000261,41.83989060736186,2,0,0.18
ORDER_000261,44.167130377541426,1,0,0.18
ORDER_000261,270.82954043623704,3,0,0.18
ORDER_000261,434.22567322244345,2,1,0.18
ORDER_000261,130.0005182242454,1,0,0.18
ORDER_000261,196.49300460706053,3,0,0.18
ORDER_000261,493.39809046564886,2,1,0.18
ORDER_000261,160.8425357084917,1,1,0.18
ORDER_000262,108.69142543693556,3,0,0.1
ORDER_000262,321.62676880647155,1,0,0.1
ORDER_000262,188.53221169885848,3,1,0.1
ORDER_000262,42.47167115308596,2,0,0.1
ORDER_000262,35.234462052800836,3,0,0.1
ORDER_000263,38.64487604241845,1,0,0.16
ORDER_000263,19.001770788561615,3,0,0.16
ORDER_000263,239.25745403218494,2,1,0.16
ORDER_000263,198.82408477799268,3,0,0.16
ORDER_000263,239.7478683412935,1,0,0.16
ORDER_000263,86.83095855954178,2,0,0.16
ORDER_000263,102.30144985551036,1,0,0.16
ORDER_000263,169.1931289199992,3,0,0.16
ORDER_000264,57.620208674396636,3,0,0.08
ORDER_000264,96.53938509564946,1,0,0.08
ORDER_000264,214.58902890972556,3,1,0.08
ORDER_000264,299.3168500418117,1,1,0.08
ORDER_000265,82.82926838724933,3,0,0.08
ORDER_000265,199.14814730938346,1,0,0.08
ORDER_000265,46.122161001783134,3,0,0.08
ORDER_000265,153.4289452674858,1,0,0.08
ORDER_000266,13.273387766422857,1,0,0.12
ORDER_000266,249.6915586339341,2,0,0.12
ORDER_000266,302.46397926334356,2,0,0.12
ORDER_000266,70.0805430186345,3,1,0.12
ORDER_000266,400.84310041144374,3,0,0.12
ORDER_000266,322.5035376679539,2,0,0.12
ORDER_000267,386.71491298679007,3,1,0.16
ORDER_000267,268.3034558927585,3,0,0.16
ORDER_000267,170.1243804560961,2,0,0.16
ORDER_000267,15.124177391689102,2,0,0.16
ORDER_000267,40.19653887257981,1,0,0.16
ORDER_000267,32.74910861075902,2,0,0.16
ORDER_000267,129.4471478480224,1,0,0.16
ORDER_000267,40.53277517175649,3,0,0.16
ORDER_000268,227.21927991071647,3,1,0.1
ORDER_000268,47.325113251867464,3,1,0.1
ORDER_000268,412.95151203934046,1,0,0.1
ORDER_000268,388.9297242808857,3,1,0.1
ORDER_000268,142.31106831654762,1,0,0.1
ORDER_000269,357.8609394839746,1,0,0.06
ORDER_000269,47.318530633754904,1,0,0.06
ORDER_000269,107.8198341614144,1,0,0.06
ORDER_000270,396.92444618691025,3,0,0.08
ORDER_000270,86.00997771527858,3,0,0.08
ORDER_000270,277.03291290109615,3,0,0.08
ORDER_000270,20.69099361773376,3,1,0.08
ORDER_000271,17.60643007805504,2,0,0.08
ORDER_000271,40.74669168748398,1,0,0.08
ORDER_000271,274.4234073192316,1,0,0.08
ORDER_000271,48.40426233884902,1,0,0.08
ORDER_000272,48.3049162519895,1,0,0.02
ORDER_000273,123.06907423147042,1,0,0.12
ORDER_000273,62.49311370277797,3,1,0.12
ORDER_000273,16.91840820616946,2,1,0.12
ORDER_000273,54.00469643945141,3,1,0.12
ORDER_000273,291.2072499690403,1,0,0.12
ORDER_000273,389.622866404309,3,0,0.12
ORDER_000274,119.81581522227324,3,0,0.06
ORDER_000274,63.338929485888706,3,1,0.06
ORDER_000274,436.16003206081666,2,0,0.06
ORDER_000275,255.20361970629432,2,0,0.06
ORDER_000275,363.9761416810951,1,0,0.06
ORDER_000275,13.722954184602415,3,0,0.06
ORDER_000276,470.66732041560607,1,1,0.02
ORDER_000277,31.639831424571703,2,0,0.08
ORDER_000277,88.21151387682492,3,0,0.08
ORDER_000277,278.8637311439858,3,1,0.08
ORDER_000277,18.079306047561015,3,1,0.08
ORDER_000278,168.6024254992074,2,1,0.04
ORDER_000278,15.871637003407223,3,1,0.04
ORDER_000279,193.37027190168524,3,1,0.14
ORDER_000279,68.53780715556181,2,0,0.14
ORDER_000279,291.856498521965,2,0,0.14
ORDER_000279,494.43784486357885,2,1,0.14
ORDER_000279,10.199841654693774,2,0,0.14
ORDER_000279,11.621949882110357,2,0,0.14
ORDER_000279,49.4681267059546,1,0,0.14
ORDER_000280,368.2868330151755,2,0,0.2
ORDER_000280,167.76968712865022,2,0,0.2
ORDER_000280,170.83507145306262,1,0,0.2
ORDER_000280,31.414342626593637,2,0,0.2
ORDER_000280,289.54700386097073,3,1,0.2
ORDER_000280,10.523264245684981,1,0,0.2
ORDER_000280,49.75021275503877,1,1,0.2
ORDER_000280,44.60134951584311,2,1,0.2
ORDER_000280,58.757273174836065,2,0,0.2
ORDER_000280,284.5794062035162,2,0,0.2
ORDER_000281,142.08084179907135,1,0,0.18
ORDER_000281,31.498785672460716,2,1,0.18
ORDER_000281,458.5820439125332,1,0,0.18
ORDER_000281,30.116241633961774,2,0,0.18
ORDER_000281,430.06366592984966,3,0,0.18
ORDER_000281,97.75543210614573,3,0,0.18
ORDER_000281,205.0477920730752,1,0,0.18
ORDER_000281,140.36112779161238,3,0,0.18
ORDER_000281,305.30810849726345,1,0,0.18
ORDER_000282,31.719203394921827,1,1,0.16
ORDER_000282,119.17227456808025,2,0,0.16
ORDER_000282,11.848300344986331,3,0,0.16
ORDER_000282,194.1120274041313,1,0,0.16
ORDER_000282,101.66816308577569,1,0,0.16
ORDER_000282,131.20869873889788,2,1,0.16
ORDER_000282,18.685451418563318,2,0,0.16
ORDER_000282,222.5991841022227,2,0,0.16
ORDER_000283,271.5141609273189,2,0,0.04
ORDER_000283,70.22029491152645,3,0,0.04
ORDER_000284,119.09794857435013,1,0,0.18
ORDER_000284,425.7512991142504,1,0,0.18
ORDER_000284,12.237282802140431,1,0,0.18
ORDER_000284,188.16857142336616,3,0,0.18
ORDER_000284,168.89053278632107,2,1,0.18
ORDER_000284,342.17213863051563,1,0,0.18
ORDER_000284,24.400350611162395,2,0,0.18
ORDER_000284,198.98853771767767,2,0,0.18
ORDER_000284,177.27991548139593,2,0,0.18
ORDER_000285,18.417855721178064,1,0,0.2
ORDER_000285,28.229472351622036,3,0,0.2
ORDER_000285,356.0909144199477,3,0,0.2
ORDER_000285,44.08065494618026,1,0,0.2
ORDER_000285,45.85386439623906,2,1,0.2
ORDER_000285,26.426160982391295,2,0,0.2
ORDER_000285,161.13414248304002,3,0,0.2
ORDER_000285,230.7115530980265,3,1,0.2
ORDER_000285,475.765863061302,3,1,0.2
ORDER_000285,313.68120971526747,2,0,0.2
ORDER_000286,419.5446782720518,1,0,0.12
ORDER_000286,12.942205833273409,2,1,0.12
ORDER_000286,12.3375956539779,1,0,0.12
ORDER_000286,455.8014753614031,1,0,0.12
ORDER_000286,33.50193191155934,2,0,0.12
ORDER_000286,21.969382259239513,3,0,0.12
ORDER_000287,12.231640108866513,2,0,0.14
ORDER_000287,147.09114701630978,2,0,0.14
ORDER_000287,477.0050189813652,1,1,0.14
ORDER_000287,39.14513846070258,3,0,0.14
ORDER_000287,22.269592747702873,2,0,0.14
ORDER_000287,232.75659425370557,2,0,0.14
ORDER_000287,124.48651999539929,1,0,0.14
ORDER_000288,26.689243557168048,2,0,0.08
ORDER_000288,40.51462678257269,1,0,0.08
ORDER_000288,462.1191804460917,3,0,0.08
ORDER_000288,32.70447578502022,1,1,0.08
ORDER_000289,39.68155074566619,2,0,0.16
ORDER_000289,12.2804398149427,1,0,0.16
ORDER_000289,150.89778910059218,2,0,0.16
ORDER_000289,193.58891163129618,3,0,0.16
ORDER_000289,128.52464663779207,3,1,0.16
ORDER_000289,27.24975742528303,1,1,0.16
ORDER_000289,43.76602522495406,2,1,0.16
ORDER_000289,481.0072274583701,3,1,0.16
ORDER_000290,199.20407980962958,3,0,0.02
ORDER_000291,18.00004287266423,2,0,0.14
ORDER_000291,25.256715525266227,3,1,0.14
ORDER_000291,37.91284363177937,3,0,0.14
ORDER_000291,47.03323738440291,1,0,0.14
ORDER_000291,48.10452841676103,1,0,0.14
ORDER_000291,23.319587501527785,2,0,0.14
ORDER_000291,389.12518377822266,1,0,0.14
ORDER_000292,46.73725812162577,2,0,0.16
ORDER_000292,41.287241804811636,3,0,0.16
ORDER_000292,27.432899703069463,2,0,0.16
ORDER_000292,324.74840732753205,2,1,0.16
ORDER_000292,66.0548907956385,1,0,0.16
ORDER_000292,414.99166920399375,2,1,0.16
ORDER_000292,275.6358177685777,3,0,0.16
ORDER_000292,68.50417525976977,3,1,0.16
ORDER_000293,134.14118736771496,3,1,0.16
ORDER_000293,17.23082339481282,3,1,0.16
ORDER_000293,28.75748342178585,3,0,0.16
ORDER_000293,29.993556561777332,3,0,0.16
ORDER_000293,131.40140705624827,2,0,0.16
ORDER_000293,162.3423513332759,1,0,0.16
ORDER_000293,184.77939472861692,1,0,0.16
ORDER_000293,271.6908768116997,1,1,0.16
ORDER_000294,37.97505744351079,3,0,0.08
ORDER_000294,41.67093623547428,3,0,0.08
ORDER_000294,130.17323069092353,2,0,0.08
ORDER_000294,38.365524313197795,1,1,0.08
ORDER_000295,453.6535523725794,3,0,0.16
ORDER_000295,78.40845153736461,3,0,0.16
ORDER_000295,413.35280486576926,2,0,0.16
ORDER_000295,105.6668099318166,1,0,0.16
ORDER_000295,73.9169254206419,2,0,0.16
ORDER_000295,28.208275152515764,1,0,0.16
ORDER_000295,381.65775616969086,1,1,0.16
ORDER_000295,181.6990206239515,2,1,0.16
ORDER_000296,31.279539740923198,3,1,0.08
ORDER_000296,178.11505388407184,2,0,0.08
ORDER_000296,372.13865173317265,2,1,0.08
ORDER_000296,28.064958363946747,2,0,0.08
ORDER_000297,28.15516516185255,1,0,0.08
ORDER_000297,199.98693566094252,1,0,0.08
ORDER_000297,165.0319703331204,2,1,0.08
ORDER_000297,139.87537240053007,2,0,0.08
ORDER_000298,16.055466918548355,2,0,0.12
ORDER_000298,86.09193779183786,1,0,0.12
ORDER_000298,45.01349508231782,1,0,0.12
ORDER_000298,242.14204580984293,1,1,0.12
ORDER_000298,81.02666664833251,1,1,0.12
ORDER_000298,493.4054916814967,2,1,0.12
ORDER_000299,91.23015913284131,1,0,0.08
ORDER_000299,52.541954385186024,1,1,0.08
ORDER_000299,106.28177057843921,1,0,0.08
ORDER_000299,31.691217331308575,3,1,0.08
ORDER_000300,241.98905822026612,1,0,0.12
ORDER_000300,47.99556928621915,2,1,0.12
ORDER_000300,25.4590993746504,1,0,0.12
ORDER_000300,396.11098205285657,1,0,0.12
ORDER_000300,442.9322401230047,3,0,0.12
ORDER_000300,63.71952438088095,2,1,0.12
ORDER_000301,394.05989961902833,2,0,0.1
ORDER_000301,29.920494835140012,2,1,0.1
ORDER_000301,69.81843850751704,1,0,0.1
ORDER_000301,128.09282802487292,1,0,0.1
ORDER_000301,143.4496337555583,3,0,0.1
ORDER_000302,69.18415674333471,2,0,0.16
ORDER_000302,32.901745037806556,2,0,0.16
ORDER_000302,468.7864246103339,2,0,0.16
ORDER_000302,374.03574877405265,3,1,0.16
ORDER_000302,214.02774515462661,2,0,0.16
ORDER_000302,345.1787419401281,1,0,0.16
ORDER_000302,17.136911608769555,3,1,0.16
ORDER_000302,89.71896618551884,3,0,0.16
ORDER_000303,18.59016425484721,1,1,0.18
ORDER_000303,180.03016336631038,2,0,0.18
ORDER_000303,354.58370129882246,3,1,0.18
ORDER_000303,16.470032413254497,2,0,0.18
ORDER_000303,110.94027301457388,2,0,0.18
ORDER_000303,386.9440674421417,1,1,0.18
ORDER_000303,192.9957622499899,2,1,0.18
ORDER_000303,16.243747663572794,3,0,0.18
ORDER_000303,18.29556698687888,1,1,0.18
ORDER_000304,172.3413428206502,3,1,0.12
ORDER_000304,312.64849511027313,2,0,0.12
ORDER_000304,103.58153383572136,2,0,0.12
ORDER_000304,46.06314110104565,3,0,0.12
ORDER_000304,17.169467737491534,1,0,0.12
ORDER_000304,135.5170443727302,3,0,0.12
ORDER_000305,89.24681862272394,2,0,0.02
ORDER_000306,23.32215607625349,1,1,0.02
ORDER_000307,498.1744384952634,3,1,0.12
ORDER_000307,13.148306594644165,2,1,0.12
ORDER_000307,44.90771696372376,2,0,0.12
ORDER_000307,263.3220404911111,2,1,0.12
ORDER_000307,55.39201541998984,2,0,0.12
ORDER_000307,69.12758237525154,2,1,0.12
ORDER_000308,184.73733989543817,1,0,0.08
ORDER_000308,39.21790302987698,3,0,0.08
ORDER_000308,29.507039244374372,2,0,0.08
ORDER_000308,129.82605770326975,3,0,0.08
ORDER_000309,360.00953171869276,2,0,0.16
ORDER_000309,99.31726023588999,3,0,0.16
ORDER_000309,14.871435376073517,2,0,0.16
ORDER_000309,126.2846965523207,2,1,0.16
ORDER_000309,102.46248775745455,2,1,0.16
ORDER_000309,23.800545634764067,3,0,0.16
ORDER_000309,149.8968476809146,3,0,0.16
ORDER_000309,264.54944049830846,1,0,0.16
ORDER_000310,172.38081543371655,3,1,0.16
ORDER_000310,415.2792601032365,2,0,0.16
ORDER_000310,20.728164952742667,1,1,0.16
ORDER_000310,23.530543342923718,2,1,0.16
ORDER_000310,98.5834333714696,2,0,0.16
ORDER_000310,11.280112467471305,2,0,0.16
ORDER_000310,310.79350990424393,1,0,0.16
ORDER_000310,497.15536873773465,3,0,0.16
ORDER_000311,293.25941809565506,2,0,0.06
ORDER_000311,92.81587401148772,1,0,0.06
ORDER_000311,139.1702035554179,3,0,0.06
ORDER_000312,99.8376896008105,1,0,0.18
ORDER_000312,106.05353317037589,2,0,0.18
ORDER_000312,162.15455791064664,3,0,0.18
ORDER_000312,293.31005456583557,1,0,0.18
ORDER_000312,42.49767185089537,2,1,0.18
ORDER_000312,99.25966848701269,3,0,0.18
ORDER_000312,181.23192181565716,2,0,0.18
ORDER_000312,13.761170642689597,2,0,0.18
ORDER_000312,144.19666047209296,2,1,0.18
ORDER_000313,15.303006120564607,1,0,0.1
ORDER_000313,40.09789981527867,1,1,0.1
ORDER_000313,49.46051944597441,2,0,0.1
ORDER_000313,89.8948045345567,1,1,0.1
ORDER_000313,300.66696666521943,3,1,0.1
ORDER_000314,26.53594060046434,1,1,0.14
ORDER_000314,58.916144083472574,1,1,0.14
ORDER_000314,97.39664120544614,1,0,0.14
ORDER_000314,126.27738581356977,2,0,0.14
ORDER_000314,218.3385875790841,2,0,0.14
ORDER_000314,287.3861494615061,3,0,0.14
ORDER_000314,26.02282674923569,3,1,0.14
ORDER_000315,40.631011281211244,2,0,0.12
ORDER_000315,331.59608545690674,3,0,0.12
ORDER_000315,36.01166093642033,3,0,0.12
ORDER_000315,28.66935061796813,2,0,0.12
ORDER_000315,118.6198670099444,1,1,0.12
ORDER_000315,50.09998792892871,2,0,0.12
ORDER_000316,40.929861900950684,1,1,0.12
ORDER_000316,441.21336896120374,1,0,0.12
ORDER_000316,29.56434878006263,2,0,0.12
ORDER_000316,408.16412632847585,3,0,0.12
ORDER_000316,121.26169140415196,2,0,0.12
ORDER_000316,177.66304754224672,2,0,0.12
ORDER_000317,348.9990487324335,2,1,0.16
ORDER_000317,231.40130209549176,3,0,0.16
ORDER_000317,30.284867001392755,1,0,0.16
ORDER_000317,139.75798770902293,2,0,0.16
ORDER_000317,449.3716670919554,2,0,0.16
ORDER_000317,49.14179921596114,1,0,0.16
ORDER_000317,60.1405905372164,1,1,0.16
ORDER_000317,89.15632914516684,2,0,0.16
ORDER_000318,255.99666939667648,1,0,0.04
ORDER_000318,44.879800718547294,3,0,0.04
ORDER_000319,264.29198811333123,3,0,0.04
ORDER_000319,155.6028664296419,3,0,0.04
ORDER_000320,349.6212294643698,1,0,0.1
ORDER_000320,26.621904232534742,1,0,0.1
ORDER_000320,349.6343518928173,2,1,0.1
ORDER_000320,262.0925173023058,3,0,0.1
ORDER_000320,165.5912676580196,1,0,0.1
ORDER_000321,274.54015495023026,3,0,0.08
ORDER_000321,274.73748680559584,2,0,0.08
ORDER_000321,297.58313149078384,1,0,0.08
ORDER_000321,408.29246484302575,3,0,0.08
ORDER_000322,167.81823192577318,2,1,0.2
ORDER_000322,69.55686015819302,1,0,0.2
ORDER_000322,169.59176513217002,1,1,0.2
ORDER_000322,305.99773997045673,3,1,0.2
ORDER_000322,31.889792720144023,3,0,0.2
ORDER_000322,170.14845364173064,1,1,0.2
ORDER_000322,11.677033629274547,2,0,0.2
ORDER_000322,45.619970733911785,3,0,0.2
ORDER_000322,125.6006417741434,1,0,0.2
ORDER_000322,98.41497041544186,3,1,0.2
ORDER_000323,34.793070523677734,2,0,0.16
ORDER_000323,387.33370478750356,2,0,0.16
ORDER_000323,364.7097307152096,3,1,0.16
ORDER_000323,75.63456549579288,2,0,0.16
ORDER_000323,223.50829231418106,2,0,0.16
ORDER_000323,19.133827956451768,2,0,0.16
ORDER_000323,137.42162861868266,1,1,0.16
ORDER_000323,261.9330634864433,1,0,0.16
ORDER_000324,260.9132690245516,2,0,0.08
ORDER_000324,408.1511720151419,2,1,0.08
ORDER_000324,384.8131431312193,1,0,0.08
ORDER_000324,352.60652370467005,3,0,0.08
ORDER_000325,139.85557016868847,2,1,0.02
ORDER_000326,292.9929583765995,2,0,0.18
ORDER_000326,31.687731275316565,2,0,0.18
ORDER_000326,40.26957615115636,2,1,0.18
ORDER_000326,16.820271940312495,3,0,0.18
ORDER_000326,260.19630066780394,2,0,0.18
ORDER_000326,121.53664078980162,1,0,0.18
ORDER_000326,44.86829275076065,3,0,0.18
ORDER_000326,28.1152502435279,3,0,0.18
ORDER_000326,15.509544469407096,3,0,0.18
ORDER_000327,39.41815416243831,2,0,0.02
ORDER_000328,32.46668801842158,3,1,0.18
ORDER_000328,196.71990708403635,3,0,0.18
ORDER_000328,121.15375461174985,2,0,0.18
ORDER_000328,13.77889092974283,1,0,0.18
ORDER_000328,51.60086864447699,1,0,0.18
ORDER_000328,29.407365623612854,2,1,0.18
ORDER_000328,366.71625170789565,1,0,0.18
ORDER_000328,19.77548677008524,3,0,0.18
ORDER_000328,59.3332522899774,2,0,0.18
ORDER_000329,44.678776663902035,2,0,0.02
ORDER_000330,387.2628169012999,3,0,0.1
ORDER_000330,385.6324700661962,2,0,0.1
ORDER_000330,451.69327446815555,3,1,0.1
ORDER_000330,83.13340849947951,2,0,0.1
ORDER_000330,356.2152438907284,1,0,0.1
ORDER_000331,98.83368119422389,2,0,0.06
ORDER_000331,24.072394623393283,2,0,0.06
ORDER_000331,139.44671556863204,3,0,0.06
ORDER_000332,25.356258468659757,3,0,0.2
