order_id,customer_id,order_date,amount,status
ORDER_001703,CUST_1310,2026-02-08 09:08:57.905106,511.08044421184167,cancelled
ORDER_001704,CUST_6220,2026-02-07 09:08:57.905107,445.11657174658103,completed
ORDER_001705,CUST_6870,2026-04-12 09:08:57.905108,114.60803741912648,cancelled
ORDER_001706,CUST_4467,2026-03-25 09:08:57.905110,644.4180515433042,completed
ORDER_001707,CUST_4142,2026-02-04 09:08:57.905111,223.8778006845036,cancelled
ORDER_001708,CUST_9006,2026-04-14 09:08:57.905112,623.3920753488513,completed
ORDER_001709,CUST_5607,2026-03-07 09:08:57.905113,653.6990814741719,pending
ORDER_001710,,2026-04-07 09:08:57.905115,,completed
ORDER_001711,CUST_7700,2026-03-26 09:08:57.905116,70.73613083956147,cancelled
ORDER_001712,CUST_4059,2026-03-02 09:08:57.905117,782.9539702077554,cancelled
ORDER_001713,CUST_3514,2026-03-02 09:08:57.905118,465.20241953162696,pending
ORDER_001714,CUST_5289,2026-01-20 09:08:57.905120,67.58215755042103,cancelled
ORDER_001715,CUST_8397,2026-02-02 09:08:57.905121,994.9176539980695,completed
ORDER_001716,CUST_8279,2026-03-25 09:08:57.905122,67.20275538640297,completed
ORDER_001717,CUST_7464,2026-03-22 09:08:57.905124,698.0848765699676,completed
ORDER_001718,CUST_1695,2026-03-05 09:08:57.905125,983.8421360107794,cancelled
ORDER_001719,CUST_4241,2026-03-29 09:08:57.905126,246.78830317376637,pending
ORDER_001720,,2026-02-14 09:08:57.905127,1508.268750003242,cancelled
ORDER_001721,CUST_9362,2026-03-01 09:08:57.905129,130.17109002820462,cancelled
ORDER_001722,CUST_1762,2026-01-29 09:08:57.905130,310.2423960919196,cancelled
ORDER_001723,CUST_9244,2026-03-08 09:08:57.905131,110.03535290054022,completed
ORDER_001724,CUST_7824,2026-03-11 09:08:57.905132,695.2397282771906,cancelled
ORDER_001725,CUST_8725,2026-02-06 09:08:57.905134,,cancelled
ORDER_001726,CUST_4678,2026-01-29 09:08:57.905135,514.3279068682918,pending
ORDER_001727,CUST_9979,2026-03-12 09:08:57.905136,996.7298853144471,cancelled
ORDER_001728,CUST_6256,2026-04-09 09:08:57.905137,815.8305668109587,pending
ORDER_001729,CUST_7162,2026-03-07 09:08:57.905139,619.0672438487007,cancelled
ORDER_001730,,2026-03-24 09:08:57.905140,313.1910845787456,cancelled
ORDER_001731,CUST_1101,2026-02-07 09:08:57.905141,627.6568779287221,cancelled
ORDER_001732,CUST_6727,2026-02-16 09:08:57.905142,531.7710492725352,completed
ORDER_001733,CUST_5862,2026-03-11 09:08:57.905144,431.8225500514678,completed
ORDER_001734,CUST_5598,2026-03-20 09:08:57.905145,139.40327297279748,cancelled
ORDER_001735,CUST_4870,2026-02-06 09:08:57.905146,887.738173088062,cancelled
ORDER_001736,CUST_5827,2026-03-11 09:08:57.905147,455.2868023331093,cancelled
ORDER_001737,CUST_5606,2026-01-20 09:08:57.905149,202.6762867025574,completed
ORDER_001738,CUST_7437,2026-03-12 09:08:57.905150,374.0817573685167,completed
ORDER_001739,CUST_4442,2026-02-08 09:08:57.905151,419.98845500363774,pending
ORDER_001740,,2026-04-01 09:08:57.905153,,cancelled
ORDER_001741,CUST_7671,2026-04-03 09:08:57.905154,736.278236755788,pending
ORDER_001742,CUST_6074,2026-04-04 09:08:57.905155,771.6118447049264,completed
ORDER_001743,CUST_4608,2026-02-26 09:08:57.905156,20.920951784360742,cancelled
ORDER_001744,CUST_2876,2026-02-02 09:08:57.905158,421.9924581979639,completed
ORDER_001745,CUST_6767,2026-03-06 09:08:57.905159,486.5307101189704,cancelled
ORDER_001746,CUST_4501,2026-01-26 09:08:57.905160,29.00035405482612,cancelled
ORDER_001747,CUST_6308,2026-03-18 09:08:57.905162,267.2150766575839,pending
ORDER_001748,CUST_1955,2026-01-20 09:08:57.905163,762.6869248909137,cancelled
ORDER_001749,CUST_6203,2026-03-08 09:08:57.905164,145.73860867170907,cancelled
ORDER_001750,,2026-04-11 09:08:57.905165,539.9570301380658,pending
ORDER_001751,CUST_6545,2026-04-06 09:08:57.905167,223.04985329706514,completed
ORDER_001752,CUST_8523,2026-03-28 09:08:57.905168,21.99956689745434,pending
ORDER_001753,CUST_7875,2026-03-26 09:08:57.905169,248.78944302354606,cancelled
ORDER_001754,CUST_5354,2026-03-23 09:08:57.905170,976.1150173609533,pending
ORDER_001755,CUST_4232,2026-01-28 09:08:57.905172,,completed
ORDER_001756,CUST_8482,2026-03-29 09:08:57.905173,959.9808778778231,cancelled
ORDER_001757,CUST_1243,2026-04-11 09:08:57.905174,492.9755034870988,cancelled
ORDER_001758,CUST_8655,2026-03-06 09:08:57.905175,118.63883669072847,completed
ORDER_001759,CUST_2710,2026-02-26 09:08:57.905177,552.479894083956,completed
ORDER_001760,,2026-01-24 09:08:57.905178,4598.335612143613,cancelled
ORDER_001761,CUST_5758,2026-03-18 09:08:57.905179,845.9135119122197,cancelled
ORDER_001762,CUST_7699,2026-02-07 09:08:57.905181,107.10175497640215,cancelled
ORDER_001763,CUST_7902,2026-04-08 09:08:57.905182,493.3587256515604,completed
ORDER_001764,CUST_8202,2026-04-14 09:08:57.905183,158.54817804704442,pending
ORDER_001765,CUST_7268,2026-03-24 09:08:57.905184,331.42916762115937,pending
ORDER_001766,CUST_8315,2026-02-22 09:08:57.905185,739.9835066139217,cancelled
ORDER_001767,CUST_3717,2026-02-26 09:08:57.905187,481.25794807507884,completed
ORDER_001768,CUST_4104,2026-02-07 09:08:57.905188,382.12940229431166,pending
ORDER_001769,CUST_7758,2026-02-26 09:08:57.905189,400.53151578433494,completed
ORDER_001770,,2026-04-11 09:08:57.905190,,pending
ORDER_001771,CUST_1403,2026-04-16 09:08:57.905192,787.1663783986863,cancelled
ORDER_001772,CUST_8511,2026-04-01 09:08:57.905193,893.163842050832,completed
ORDER_001773,CUST_8831,2026-04-07 09:08:57.905194,955.781339638889,cancelled
ORDER_001774,CUST_8218,2026-03-02 09:08:57.905195,789.0343523927421,cancelled
ORDER_001775,CUST_8691,2026-02-27 09:08:57.905197,322.2528267905326,pending
ORDER_001776,CUST_7658,2026-03-07 09:08:57.905198,691.2533590256767,cancelled
ORDER_001777,CUST_3107,2026-02-16 09:08:57.905199,443.227092814838,cancelled
ORDER_001778,CUST_6502,2026-02-02 09:08:57.905200,262.12391582559064,completed
ORDER_001779,CUST_1134,2026-01-25 09:08:57.905202,842.4628636316634,completed
ORDER_001780,,2026-02-14 09:08:57.905203,480.4208547270175,pending
ORDER_001781,CUST_1668,2026-04-17 09:08:57.905204,902.7443722140692,pending
ORDER_001782,CUST_1387,2026-03-24 09:08:57.905205,466.8626899784868,completed
ORDER_001783,CUST_4169,2026-02-11 09:08:57.905207,640.8294620401977,pending
ORDER_001784,CUST_6662,2026-03-20 09:08:57.905208,662.7603829837249,pending
ORDER_001785,CUST_5389,2026-02-27 09:08:57.905209,,cancelled
ORDER_001786,CUST_7169,2026-02-25 09:08:57.905210,640.3029853455353,completed
ORDER_001787,CUST_8252,2026-02-11 09:08:57.905212,617.7942489124612,pending
ORDER_001788,CUST_3091,2026-04-10 09:08:57.905213,75.98552015508307,completed
ORDER_001789,CUST_3087,2026-04-05 09:08:57.905214,523.2239417257521,cancelled
ORDER_001790,,2026-02-11 09:08:57.905215,158.66731080887124,completed
ORDER_001791,CUST_9708,2026-01-28 09:08:57.905217,740.0594310342707,pending
ORDER_001792,CUST_9933,2026-02-02 09:08:57.905218,517.0997016045478,completed
ORDER_001793,CUST_1694,2026-03-05 09:08:57.905219,683.4255014162698,cancelled
ORDER_001794,CUST_6044,2026-04-13 09:08:57.905221,51.256171596360424,cancelled
ORDER_001795,CUST_8353,2026-01-29 09:08:57.905222,93.94409588534519,completed
ORDER_001796,CUST_2125,2026-01-28 09:08:57.905223,719.1601541820554,pending
ORDER_001797,CUST_3897,2026-04-12 09:08:57.905224,81.36349263868664,cancelled
ORDER_001798,CUST_7497,2026-03-31 09:08:57.905226,80.544160487606,completed
ORDER_001799,CUST_8940,2026-04-13 09:08:57.905227,21.987390482538576,pending
ORDER_001800,,2026-03-01 09:08:57.905228,,completed
ORDER_001801,CUST_7885,2026-01-22 09:08:57.905229,740.1332758644169,pending
ORDER_001802,CUST_5619,2026-03-28 09:08:57.905231,359.71889441704354,pending
ORDER_001803,CUST_1168,2026-03-25 09:08:57.905232,303.5702254747787,completed
ORDER_001804,CUST_5660,2026-02-26 09:08:57.905233,356.20619744839104,completed
ORDER_001805,CUST_7177,2026-02-03 09:08:57.905235,776.90699586937,completed
ORDER_001806,CUST_8293,2026-04-14 09:08:57.905236,664.7569049597103,pending
ORDER_001807,CUST_3411,2026-03-20 09:08:57.905237,193.34361218879326,completed
ORDER_001808,CUST_4247,2026-04-04 09:08:57.905238,182.3682419807435,cancelled
ORDER_001809,CUST_4910,2026-02-05 09:08:57.905240,107.41169321626334,pending
ORDER_001810,,2026-03-10 09:08:57.905241,663.6996925043247,cancelled
ORDER_001811,CUST_3628,2026-03-06 09:08:57.905242,766.7289355995185,completed
ORDER_001812,CUST_9199,2026-03-04 09:08:57.905243,272.395964041754,pending
ORDER_001813,CUST_4047,2026-03-13 09:08:57.905245,30.735511420603682,pending
ORDER_001814,CUST_2962,2026-01-20 09:08:57.905246,91.34995080166307,completed
ORDER_001815,CUST_1982,2026-02-23 09:08:57.905247,,completed
ORDER_001816,CUST_1839,2026-04-13 09:08:57.905249,302.4903297026461,pending
ORDER_001817,CUST_5497,2026-04-06 09:08:57.905250,771.5309163597523,pending
ORDER_001818,CUST_6771,2026-03-17 09:08:57.905251,628.4169331657212,cancelled
ORDER_001819,CUST_6233,2026-03-01 09:08:57.905252,388.12024325636696,cancelled
ORDER_001820,,2026-01-24 09:08:57.905254,2136.3038957359954,pending
ORDER_001821,CUST_3895,2026-03-11 09:08:57.905255,130.17255397781236,pending
ORDER_001822,CUST_4932,2026-02-28 09:08:57.905256,618.8628383584779,pending
ORDER_001823,CUST_2861,2026-02-24 09:08:57.905258,776.8874428314101,pending
ORDER_001824,CUST_8739,2026-03-14 09:08:57.905259,647.4652110057194,cancelled
ORDER_001825,CUST_2274,2026-04-12 09:08:57.905260,534.9991119166667,cancelled
ORDER_001826,CUST_4571,2026-02-09 09:08:57.905261,51.5317111973199,completed
ORDER_001827,CUST_7999,2026-02-11 09:08:57.905262,968.80388981844,completed
ORDER_001828,CUST_7473,2026-03-13 09:08:57.905264,800.7270497380289,cancelled
ORDER_001829,CUST_8092,2026-03-02 09:08:57.905265,299.8938163339551,pending
ORDER_001830,,2026-02-17 09:08:57.905266,,completed
ORDER_001831,CUST_4905,2026-03-28 09:08:57.905267,605.8627737399589,pending
ORDER_001832,CUST_8089,2026-01-24 09:08:57.905269,586.598431625174,pending
ORDER_001833,CUST_6633,2026-02-02 09:08:57.905270,750.5924476352368,completed
ORDER_001834,CUST_8547,2026-02-06 09:08:57.905271,813.6520902092362,completed
ORDER_001835,CUST_8941,2026-03-06 09:08:57.905273,659.9138212581876,cancelled
ORDER_001836,CUST_9765,2026-01-31 09:08:57.905274,136.81478890253803,cancelled
ORDER_001837,CUST_2927,2026-02-06 09:08:57.905275,344.8848309345534,completed
ORDER_001838,CUST_2547,2026-04-07 09:08:57.905276,928.8028039227893,pending
ORDER_001839,CUST_3999,2026-02-19 09:08:57.905278,232.36945572541342,pending
ORDER_001840,,2026-03-19 09:08:57.905279,3784.4535359913816,completed
ORDER_001841,CUST_1139,2026-04-04 09:08:57.905280,437.75611411475404,pending
ORDER_001842,CUST_2406,2026-02-23 09:08:57.905281,445.01093979750766,pending
ORDER_001843,CUST_4206,2026-03-03 09:08:57.905283,616.8101866695803,cancelled
ORDER_001844,CUST_1394,2026-03-27 09:08:57.905284,943.6450793672606,cancelled
ORDER_001845,CUST_4749,2026-03-09 09:08:57.905285,,cancelled
ORDER_001846,CUST_1809,2026-03-26 09:08:57.905286,130.28636253790887,pending
ORDER_001847,CUST_6961,2026-03-08 09:08:57.905288,205.49578496133793,pending
ORDER_001848,CUST_7822,2026-03-30 09:08:57.905289,888.0556512071768,pending
ORDER_001849,CUST_8098,2026-02-08 09:08:57.905290,649.3527045286539,pending
ORDER_001850,,2026-02-13 09:08:57.905292,293.0477213467685,pending
ORDER_001851,CUST_8602,2026-01-29 09:08:57.905293,817.7874695789311,pending
ORDER_001852,CUST_1503,2026-03-28 09:08:57.905294,862.7562963998016,cancelled
ORDER_001853,CUST_4653,2026-03-06 09:08:57.905295,848.0491953033752,pending
ORDER_001854,CUST_3846,2026-04-01 09:08:57.905297,919.7372683031589,pending
ORDER_001855,CUST_5361,2026-02-08 09:08:57.905298,259.718609971628,completed
ORDER_001856,CUST_2393,2026-03-06 09:08:57.905299,757.4915094588155,completed
ORDER_001857,CUST_9678,2026-04-03 09:08:57.905300,465.9341023013986,pending
ORDER_001858,CUST_4408,2026-03-03 09:08:57.905302,843.5785673611609,pending
ORDER_001859,CUST_7141,2026-04-15 09:08:57.905303,731.205770389997,completed
ORDER_001860,,2026-03-10 09:08:57.905304,,cancelled
ORDER_001861,CUST_2365,2026-02-02 09:08:57.905305,659.6002193042608,completed
ORDER_001862,CUST_4161,2026-01-29 09:08:57.905307,185.6544817750098,completed
ORDER_001863,CUST_7905,2026-03-08 09:08:57.905308,549.576649707969,pending
ORDER_001864,CUST_3070,2026-01-31 09:08:57.905309,984.8230421292632,completed
ORDER_001865,CUST_4041,2026-03-09 09:08:57.905310,938.0141858321477,completed
ORDER_001866,CUST_9187,2026-03-14 09:08:57.905312,52.74199843904155,pending
ORDER_001867,CUST_7438,2026-01-23 09:08:57.905313,173.16666757214276,cancelled
ORDER_001868,CUST_8671,2026-02-25 09:08:57.905314,140.4114857200163,completed
ORDER_001869,CUST_7911,2026-03-31 09:08:57.905315,728.7201108854425,cancelled
ORDER_001870,,2026-03-27 09:08:57.905317,819.6074765583757,cancelled
ORDER_001871,CUST_4770,2026-03-12 09:08:57.905318,221.3762526475652,cancelled
ORDER_001872,CUST_8088,2026-02-20 09:08:57.905319,510.7941660223107,cancelled
ORDER_001873,CUST_1905,2026-03-25 09:08:57.905320,842.295997731088,pending
ORDER_001874,CUST_2079,2026-03-13 09:08:57.905322,735.4735293185881,completed
ORDER_001875,CUST_4772,2026-04-05 09:08:57.905323,,pending
ORDER_001876,CUST_8110,2026-03-31 09:08:57.905324,594.4442135541851,cancelled
ORDER_001877,CUST_9159,2026-03-08 09:08:57.905325,513.2769414471172,completed
ORDER_001878,CUST_2878,2026-02-28 09:08:57.905327,304.57296680563235,completed
ORDER_001879,CUST_8838,2026-02-11 09:08:57.905328,569.371772930426,pending
ORDER_001880,,2026-04-14 09:08:57.905329,6919.964490295898,completed
ORDER_001881,CUST_8406,2026-03-29 09:08:57.905330,874.5896867021996,completed
ORDER_001882,CUST_9433,2026-02-16 09:08:57.905332,639.9284404394556,pending
ORDER_001883,CUST_9572,2026-03-21 09:08:57.905333,763.5103216727264,completed
ORDER_001884,CUST_8599,2026-04-07 09:08:57.905334,168.47091860502726,pending
ORDER_001885,CUST_5967,2026-03-19 09:08:57.905335,466.94189967559197,cancelled
ORDER_001886,CUST_2676,2026-02-13 09:08:57.905337,19.238303628822365,cancelled
ORDER_001887,CUST_1987,2026-03-22 09:08:57.905338,254.2120758764068,pending
ORDER_001888,CUST_3581,2026-01-20 09:08:57.905339,729.1970979618748,completed
ORDER_001889,CUST_1246,2026-02-28 09:08:57.905340,991.8918518358698,completed
ORDER_001890,,2026-04-06 09:08:57.905342,,completed
ORDER_001891,CUST_2464,2026-03-20 09:08:57.905343,407.4793727026754,completed
ORDER_001892,CUST_7423,2026-02-01 09:08:57.905344,802.0702590121679,pending
ORDER_001893,CUST_4460,2026-02-16 09:08:57.905345,211.99527828260986,cancelled
ORDER_001894,CUST_6833,2026-02-17 09:08:57.905347,559.5340998092634,pending
ORDER_001895,CUST_3800,2026-02-11 09:08:57.905348,735.7405830693781,pending
ORDER_001896,CUST_4212,2026-01-30 09:08:57.905349,619.8255957575773,cancelled
ORDER_001897,CUST_4128,2026-03-04 09:08:57.905350,196.14448726926196,pending
ORDER_001898,CUST_7419,2026-02-10 09:08:57.905352,361.83072299888204,completed
ORDER_001899,CUST_3606,2026-02-06 09:08:57.905353,785.9538666405432,completed
ORDER_001900,,2026-04-03 09:08:57.905354,5586.842489906965,completed
ORDER_001901,CUST_8681,2026-04-05 09:08:57.905355,15.17731740748361,cancelled
ORDER_001902,CUST_2614,2026-03-18 09:08:57.905357,763.3808524278129,pending
ORDER_001903,CUST_7075,2026-04-12 09:08:57.905358,44.958241390836676,cancelled
ORDER_001904,CUST_2274,2026-03-13 09:08:57.905359,748.2764449039198,cancelled
ORDER_001905,CUST_7227,2026-04-06 09:08:57.905360,,completed
ORDER_001906,CUST_6460,2026-02-22 09:08:57.905362,958.4927453181864,pending
ORDER_001907,CUST_2709,2026-03-16 09:08:57.905363,374.26134378906363,cancelled
ORDER_001908,CUST_9312,2026-02-14 09:08:57.905364,333.6623001746983,cancelled
ORDER_001909,CUST_2384,2026-02-19 09:08:57.905365,157.39916982912024,pending
ORDER_001910,,2026-04-17 09:08:57.905367,312.54817333531275,cancelled
ORDER_001911,CUST_2981,2026-02-01 09:08:57.905368,877.8842542099186,pending
ORDER_001912,CUST_7058,2026-02-24 09:08:57.905369,996.3709942509748,cancelled
ORDER_001913,CUST_3125,2026-03-01 09:08:57.905370,374.6264352017798,cancelled
ORDER_001914,CUST_3047,2026-04-08 09:08:57.905371,454.12452464499717,completed
ORDER_001915,CUST_6951,2026-03-20 09:08:57.905373,724.8502288207097,pending
ORDER_001916,CUST_1693,2026-03-29 09:08:57.905374,887.3338226604238,completed
ORDER_001917,CUST_2029,2026-03-25 09:08:57.905375,597.1138908449163,cancelled
ORDER_001918,CUST_9971,2026-02-13 09:08:57.905376,397.61044119605106,completed
ORDER_001919,CUST_1336,2026-03-18 09:08:57.905378,418.4956224401375,pending
ORDER_001920,,2026-03-24 09:08:57.905379,,cancelled
ORDER_001921,CUST_9554,2026-04-01 09:08:57.905380,13.186080968235895,cancelled
ORDER_001922,CUST_4363,2026-02-01 09:08:57.905381,623.3934440852423,cancelled
ORDER_001923,CUST_4607,2026-04-04 09:08:57.905382,361.9380803369438,pending
ORDER_001924,CUST_9998,2026-02-23 09:08:57.905384,796.2553579643134,cancelled
ORDER_001925,CUST_1454,2026-04-06 09:08:57.905385,102.06073342490083,pending
ORDER_001926,CUST_1190,2026-03-25 09:08:57.905386,592.3202442789066,completed
ORDER_001927,CUST_7145,2026-02-26 09:08:57.905387,486.16316098726253,cancelled
ORDER_001928,CUST_7710,2026-02-04 09:08:57.905389,645.9022706461751,cancelled
ORDER_001929,CUST_7304,2026-04-05 09:08:57.905390,74.20505853813866,cancelled
ORDER_001930,,2026-01-23 09:08:57.905391,584.18394955385,cancelled
ORDER_001931,CUST_4240,2026-01-30 09:08:57.905392,565.8697420799285,cancelled
ORDER_001932,CUST_3324,2026-04-16 09:08:57.905394,565.0534934720092,pending
ORDER_001933,CUST_1242,2026-02-01 09:08:57.905395,607.4527899304902,cancelled
ORDER_001934,CUST_3567,2026-02-01 09:08:57.905396,679.7032578540986,completed
ORDER_001935,CUST_1656,2026-02-28 09:08:57.905397,,completed
ORDER_001936,CUST_3813,2026-03-08 09:08:57.905399,277.1225129269322,cancelled
ORDER_001937,CUST_8884,2026-03-26 09:08:57.905400,826.7989160782614,completed
ORDER_001938,CUST_1315,2026-02-28 09:08:57.905401,503.2731254408191,cancelled
ORDER_001939,CUST_1193,2026-02-18 09:08:57.905402,86.28769634298786,completed
ORDER_001940,,2026-04-19 09:08:57.905404,679.6541995153941,cancelled
ORDER_001941,CUST_3009,2026-01-30 09:08:57.905405,340.8959355091002,cancelled
ORDER_001942,CUST_6322,2026-02-20 09:08:57.905406,787.0480073403529,pending
ORDER_001943,CUST_2354,2026-03-02 09:08:57.905408,710.6041253935066,completed
ORDER_001944,CUST_3237,2026-02-17 09:08:57.905409,790.7288150256824,cancelled
ORDER_001945,CUST_4118,2026-04-06 09:08:57.905410,522.0963658771933,cancelled
ORDER_001946,CUST_3687,2026-02-25 09:08:57.905411,445.7970079759356,completed
ORDER_001947,CUST_6350,2026-04-07 09:08:57.905412,155.97800143922112,cancelled
ORDER_001948,CUST_3664,2026-04-04 09:08:57.905414,334.91082607321846,completed
ORDER_001949,CUST_4521,2026-03-01 09:08:57.905415,439.6791725121365,pending
ORDER_001950,,2026-02-06 09:08:57.905416,,pending
ORDER_001951,CUST_2180,2026-04-15 09:08:57.905417,228.40583318409915,pending
ORDER_001952,CUST_7396,2026-03-11 09:08:57.905419,602.2430411231014,completed
ORDER_001953,CUST_1799,2026-03-09 09:08:57.905420,738.3064830967979,pending
ORDER_001954,CUST_4881,2026-01-30 09:08:57.905421,998.3640362790202,pending
ORDER_001955,CUST_7996,2026-02-14 09:08:57.905422,933.7821980301221,cancelled
ORDER_001956,CUST_3047,2026-04-01 09:08:57.905424,646.1395475398397,completed
ORDER_001957,CUST_8778,2026-03-27 09:08:57.905425,427.0355727611313,cancelled
ORDER_001958,CUST_6465,2026-02-04 09:08:57.905426,639.8155910611504,pending
ORDER_001959,CUST_5647,2026-03-10 09:08:57.905427,787.7951018994297,pending
ORDER_001960,,2026-02-01 09:08:57.905429,1271.5282901415344,completed
ORDER_001961,CUST_4201,2026-02-05 09:08:57.905430,415.8058407993254,pending
ORDER_001962,CUST_3349,2026-02-18 09:08:57.905431,841.404262779261,cancelled
ORDER_001963,CUST_2505,2026-04-02 09:08:57.905432,389.99462241371356,cancelled
ORDER_001964,CUST_9562,2026-02-28 09:08:57.905434,576.1535485149146,completed
ORDER_001965,CUST_2180,2026-03-12 09:08:57.905435,,cancelled
ORDER_001966,CUST_3980,2026-04-05 09:08:57.905436,192.63149060230296,completed
ORDER_001967,CUST_4180,2026-02-11 09:08:57.905437,368.6130872357655,cancelled
ORDER_001968,CUST_7349,2026-02-19 09:08:57.905439,341.1661758545128,pending
ORDER_001969,CUST_8974,2026-01-26 09:08:57.905440,35.93474144674414,completed
ORDER_001970,,2026-03-08 09:08:57.905441,33.94984625244169,completed
ORDER_001971,CUST_6642,2026-03-17 09:08:57.905442,833.3800732390157,cancelled
ORDER_001972,CUST_4911,2026-01-22 09:08:57.905444,280.3401018730843,pending
ORDER_001973,CUST_4224,2026-04-07 09:08:57.905445,522.8979785764272,cancelled
ORDER_001974,CUST_7141,2026-03-04 09:08:57.905446,305.7383178528853,completed
ORDER_001975,CUST_6429,2026-03-07 09:08:57.905447,941.2724526641871,cancelled
ORDER_001976,CUST_8864,2026-02-22 09:08:57.905448,266.703791277116,completed
ORDER_001977,CUST_4491,2026-01-28 09:08:57.905450,435.36024461154574,cancelled
ORDER_001978,CUST_3887,2026-02-10 09:08:57.905451,874.0029479797558,completed
ORDER_001979,CUST_6075,2026-02-19 09:08:57.905452,843.5142311238906,completed
ORDER_001980,,2026-02-09 09:08:57.905453,,cancelled
ORDER_001981,CUST_5426,2026-03-29 09:08:57.905455,804.6168766977534,cancelled
ORDER_001982,CUST_7302,2026-02-21 09:08:57.905456,463.60501787051373,completed
ORDER_001983,CUST_9517,2026-02-07 09:08:57.905457,488.13918336450166,pending
ORDER_001984,CUST_7094,2026-02-04 09:08:57.905459,142.14517269178435,cancelled
ORDER_001985,CUST_4040,2026-03-11 09:08:57.905460,89.79549861955341,pending
ORDER_001986,CUST_7132,2026-02-01 09:08:57.905461,730.6599139040276,completed
ORDER_001987,CUST_5601,2026-04-16 09:08:57.905463,501.49654083174676,completed
ORDER_001988,CUST_7680,2026-02-14 09:08:57.905464,442.48219558902775,cancelled
ORDER_001989,CUST_6047,2026-03-01 09:08:57.905465,732.2131463658727,completed
ORDER_001990,,2026-02-16 09:08:57.905466,767.8577700011987,cancelled
ORDER_001991,CUST_9671,2026-02-15 09:08:57.905468,167.31908599266004,completed
ORDER_001992,CUST_5505,2026-03-22 09:08:57.905469,614.1228979828649,completed
ORDER_001993,CUST_4151,2026-02-22 09:08:57.905470,144.00054145490867,cancelled
ORDER_001994,CUST_1729,2026-02-07 09:08:57.905471,753.8613351687552,cancelled
ORDER_001995,CUST_9289,2026-02-12 09:08:57.905473,,cancelled
ORDER_001996,CUST_8474,2026-04-15 09:08:57.905474,957.0484748726234,completed
ORDER_001997,CUST_7179,2026-01-22 09:08:57.905475,78.26843619285697,pending
ORDER_001998,CUST_7407,2026-02-16 09:08:57.905476,66.48417393974177,pending
ORDER_001999,CUST_4094,2026-04-04 09:08:57.905478,289.36520394626814,completed
ORDER_002000,,2026-03-21 09:08:57.905479,2690.886268985469,cancelled
ORDER_002001,CUST_6723,2026-04-18 09:08:57.905480,254.50901108127982,cancelled
ORDER_002002,CUST_1351,2026-03-12 09:08:57.905481,907.1920347158264,completed
ORDER_002003,CUST_1412,2026-02-14 09:08:57.905483,257.05073785101104,completed
ORDER_002004,CUST_8645,2026-03-12 09:08:57.905484,279.2302288673447,pending
ORDER_002005,CUST_5047,2026-01-25 09:08:57.905485,761.8042797937841,cancelled
ORDER_002006,CUST_4129,2026-03-18 09:08:57.905487,455.2424440260346,cancelled
ORDER_002007,CUST_1559,2026-04-14 09:08:57.905488,778.9434513856294,completed
ORDER_002008,CUST_5654,2026-04-11 09:08:57.905489,74.7124959887414,completed
ORDER_002009,CUST_9663,2026-04-16 09:08:57.905490,492.69548173665044,cancelled
ORDER_002010,,2026-04-13 09:08:57.905492,,completed
ORDER_002011,CUST_5929,2026-01-27 09:08:57.905493,72.02667142080098,completed
ORDER_002012,CUST_2188,2026-02-03 09:08:57.905494,907.3730788109668,completed
ORDER_002013,CUST_3575,2026-03-14 09:08:57.905495,147.8529174064192,pending
ORDER_002014,CUST_2736,2026-01-27 09:08:57.905496,537.0964754524649,completed
ORDER_002015,CUST_9662,2026-04-19 09:08:57.905498,416.98464657469947,pending
ORDER_002016,CUST_8337,2026-02-03 09:08:57.905499,353.86989299625424,pending
ORDER_002017,CUST_5877,2026-03-25 09:08:57.905500,900.8350122303998,pending
ORDER_002018,CUST_6219,2026-04-04 09:08:57.905502,31.605162807734605,completed
ORDER_002019,CUST_8888,2026-01-23 09:08:57.905503,667.1517893138332,cancelled
ORDER_002020,,2026-04-16 09:08:57.905505,9637.60489871415,completed
ORDER_002021,CUST_4731,2026-03-05 09:08:57.905506,564.5665016272235,pending
ORDER_002022,CUST_6197,2026-04-19 09:08:57.905507,937.4542374127609,completed
ORDER_002023,CUST_2989,2026-01-30 09:08:57.905508,61.73530049316353,completed
ORDER_002024,CUST_9966,2026-03-03 09:08:57.905510,424.6053858834198,completed
ORDER_002025,CUST_8288,2026-03-17 09:08:57.905511,,completed
ORDER_002026,CUST_8206,2026-03-11 09:08:57.905512,733.5127553309225,completed
ORDER_002027,CUST_5770,2026-03-30 09:08:57.905513,981.4841195922742,pending
ORDER_002028,CUST_9955,2026-02-01 09:08:57.905514,263.9647618198053,completed
ORDER_002029,CUST_6006,2026-03-01 09:08:57.905516,657.6328554593338,pending
ORDER_002030,,2026-01-29 09:08:57.905517,206.11665643214272,pending
ORDER_002031,CUST_4716,2026-03-14 09:08:57.905518,569.6769520258938,pending
ORDER_002032,CUST_1768,2026-03-30 09:08:57.905520,469.2931618214528,completed
ORDER_002033,CUST_7744,2026-01-23 09:08:57.905521,972.2852763352217,completed
ORDER_002034,CUST_7164,2026-02-26 09:08:57.905522,612.4419999695019,pending
ORDER_002035,CUST_9649,2026-03-25 09:08:57.905523,356.0113083659506,completed
ORDER_002036,CUST_1409,2026-04-01 09:08:57.905525,122.95482703905404,cancelled
ORDER_002037,CUST_8556,2026-02-17 09:08:57.905526,159.7343604475852,pending
ORDER_002038,CUST_5256,2026-01-24 09:08:57.905527,233.06376065172273,cancelled
