user_id,date,event_type
USER_0140,2026-02-22 09:08:57.708537,login
USER_0140,2026-02-24 09:08:57.708537,login
USER_0140,2026-02-25 09:08:57.708537,login
USER_0140,2026-02-26 09:08:57.708537,login
USER_0141,2026-02-04 09:08:57.708550,signup
USER_0141,2026-02-07 09:08:57.708550,login
USER_0141,2026-02-10 09:08:57.708550,login
USER_0141,2026-02-12 09:08:57.708550,login
USER_0141,2026-02-17 09:08:57.708550,login
USER_0141,2026-02-18 09:08:57.708550,login
USER_0141,2026-03-04 09:08:57.708550,login
USER_0142,2026-02-10 09:08:57.708558,signup
USER_0142,2026-02-18 09:08:57.708558,login
USER_0142,2026-02-26 09:08:57.708558,login
USER_0142,2026-02-27 09:08:57.708558,login
USER_0142,2026-02-28 09:08:57.708558,login
USER_0142,2026-03-08 09:08:57.708558,login
USER_0142,2026-03-10 09:08:57.708558,login
USER_0143,2026-02-18 09:08:57.708566,signup
USER_0143,2026-02-25 09:08:57.708566,login
USER_0143,2026-02-27 09:08:57.708566,login
USER_0143,2026-03-02 09:08:57.708566,login
USER_0143,2026-03-08 09:08:57.708566,login
USER_0143,2026-03-10 09:08:57.708566,login
USER_0143,2026-03-13 09:08:57.708566,login
USER_0143,2026-03-18 09:08:57.708566,login
USER_0143,2026-03-05 09:08:57.708566,add_to_cart
USER_0144,2026-02-10 09:08:57.708575,signup
USER_0144,2026-02-11 09:08:57.708575,login
USER_0144,2026-02-15 09:08:57.708575,login
USER_0144,2026-02-20 09:08:57.708575,login
USER_0144,2026-02-28 09:08:57.708575,login
USER_0144,2026-03-02 09:08:57.708575,login
USER_0144,2026-03-04 09:08:57.708575,login
USER_0144,2026-03-05 09:08:57.708575,login
USER_0144,2026-03-08 09:08:57.708575,login
USER_0144,2026-03-11 09:08:57.708575,login
USER_0145,2026-03-23 09:08:57.708585,signup
USER_0145,2026-03-26 09:08:57.708585,login
USER_0145,2026-03-31 09:08:57.708585,login
USER_0145,2026-04-06 09:08:57.708585,login
USER_0145,2026-04-08 09:08:57.708585,login
USER_0145,2026-04-09 09:08:57.708585,login
USER_0145,2026-04-10 09:08:57.708585,login
USER_0145,2026-04-11 09:08:57.708585,login
USER_0145,2026-04-12 09:08:57.708585,login
USER_0146,2026-02-27 09:08:57.708594,signup
USER_0146,2026-03-01 09:08:57.708594,login
USER_0146,2026-03-04 09:08:57.708594,login
USER_0146,2026-03-06 09:08:57.708594,login
USER_0146,2026-03-07 09:08:57.708594,login
USER_0146,2026-03-12 09:08:57.708594,login
USER_0146,2026-03-13 09:08:57.708594,login
USER_0146,2026-03-17 09:08:57.708594,login
USER_0146,2026-03-20 09:08:57.708594,login
USER_0146,2026-03-28 09:08:57.708594,login
USER_0147,2026-03-04 09:08:57.708605,signup
USER_0147,2026-03-06 09:08:57.708605,login
USER_0147,2026-03-07 09:08:57.708605,login
USER_0147,2026-03-09 09:08:57.708605,login
USER_0147,2026-03-10 09:08:57.708605,login
USER_0147,2026-03-11 09:08:57.708605,login
USER_0147,2026-03-12 09:08:57.708605,login
USER_0147,2026-03-14 09:08:57.708605,login
USER_0147,2026-03-16 09:08:57.708605,login
USER_0147,2026-03-21 09:08:57.708605,login
USER_0147,2026-03-25 09:08:57.708605,login
USER_0147,2026-03-29 09:08:57.708605,login
USER_0148,2026-03-22 09:08:57.708616,signup
USER_0148,2026-03-24 09:08:57.708616,login
USER_0148,2026-03-26 09:08:57.708616,login
USER_0148,2026-03-27 09:08:57.708616,login
USER_0148,2026-04-06 09:08:57.708616,login
USER_0148,2026-04-11 09:08:57.708616,login
USER_0148,2026-04-16 09:08:57.708616,login
USER_0148,2026-04-17 09:08:57.708616,login
USER_0148,2026-04-19 09:08:57.708616,login
USER_0149,2026-02-08 09:08:57.708625,signup
USER_0149,2026-02-17 09:08:57.708625,login
USER_0149,2026-02-21 09:08:57.708625,login
USER_0149,2026-02-26 09:08:57.708625,login
USER_0149,2026-02-27 09:08:57.708625,login
USER_0150,2026-02-11 09:08:57.708632,signup
USER_0150,2026-02-14 09:08:57.708632,login
USER_0150,2026-02-15 09:08:57.708632,login
USER_0150,2026-02-19 09:08:57.708632,login
USER_0150,2026-02-20 09:08:57.708632,login
USER_0150,2026-02-24 09:08:57.708632,login
USER_0150,2026-03-02 09:08:57.708632,login
USER_0150,2026-03-05 09:08:57.708632,login
USER_0150,2026-03-07 09:08:57.708632,login
USER_0150,2026-03-11 09:08:57.708632,login
USER_0150,2026-03-12 09:08:57.708632,login
USER_0151,2026-04-06 09:08:57.708642,signup
USER_0151,2026-04-09 09:08:57.708642,login
USER_0151,2026-04-10 09:08:57.708642,login
USER_0151,2026-04-12 09:08:57.708642,login
USER_0151,2026-04-15 09:08:57.708642,login
USER_0151,2026-04-20 09:08:57.708642,login
USER_0151,2026-04-21 09:08:57.708642,login
USER_0151,2026-04-25 09:08:57.708642,login
USER_0151,2026-04-27 09:08:57.708642,login
USER_0151,2026-05-03 09:08:57.708642,login
USER_0151,2026-05-05 09:08:57.708642,login
USER_0152,2026-01-22 09:08:57.708653,signup
USER_0152,2026-01-23 09:08:57.708653,login
USER_0152,2026-01-30 09:08:57.708653,login
USER_0152,2026-01-31 09:08:57.708653,login
USER_0152,2026-02-18 09:08:57.708653,login
USER_0152,2026-02-20 09:08:57.708653,login
USER_0153,2026-02-25 09:08:57.708660,signup
USER_0153,2026-02-27 09:08:57.708660,login
USER_0153,2026-03-02 09:08:57.708660,login
USER_0153,2026-03-03 09:08:57.708660,login
USER_0153,2026-03-08 09:08:57.708660,login
USER_0153,2026-03-12 09:08:57.708660,login
USER_0153,2026-03-13 09:08:57.708660,login
USER_0153,2026-03-18 09:08:57.708660,login
USER_0153,2026-03-19 09:08:57.708660,login
USER_0153,2026-03-20 09:08:57.708660,login
USER_0153,2026-03-21 09:08:57.708660,login
USER_0153,2026-03-22 09:08:57.708660,login
USER_0153,2026-03-23 09:08:57.708660,login
USER_0153,2026-03-24 09:08:57.708660,login
USER_0154,2026-01-24 09:08:57.708672,signup
USER_0154,2026-01-29 09:08:57.708672,login
USER_0154,2026-02-01 09:08:57.708672,login
USER_0154,2026-02-03 09:08:57.708672,login
USER_0154,2026-02-04 09:08:57.708672,login
USER_0154,2026-02-05 09:08:57.708672,login
USER_0154,2026-02-07 09:08:57.708672,login
USER_0154,2026-02-15 09:08:57.708672,login
USER_0154,2026-02-16 09:08:57.708672,login
USER_0154,2026-02-21 09:08:57.708672,login
USER_0154,2026-02-22 09:08:57.708672,login
USER_0155,2026-01-25 09:08:57.708683,signup
USER_0155,2026-01-28 09:08:57.708683,login
USER_0155,2026-01-30 09:08:57.708683,login
USER_0155,2026-02-13 09:08:57.708683,login
USER_0155,2026-02-22 09:08:57.708683,login
USER_0155,2026-02-23 09:08:57.708683,login
USER_0156,2026-02-01 09:08:57.708690,signup
USER_0156,2026-02-06 09:08:57.708690,login
USER_0156,2026-02-08 09:08:57.708690,login
USER_0156,2026-02-14 09:08:57.708690,login
USER_0156,2026-02-15 09:08:57.708690,login
USER_0156,2026-02-19 09:08:57.708690,login
USER_0156,2026-02-20 09:08:57.708690,login
USER_0156,2026-02-21 09:08:57.708690,login
USER_0156,2026-02-28 09:08:57.708690,login
USER_0157,2026-01-23 09:08:57.708699,signup
USER_0157,2026-01-30 09:08:57.708699,login
USER_0157,2026-01-31 09:08:57.708699,login
USER_0157,2026-02-14 09:08:57.708699,login
USER_0157,2026-02-18 09:08:57.708699,login
USER_0157,2026-02-19 09:08:57.708699,login
USER_0157,2026-02-20 09:08:57.708699,login
USER_0157,2026-02-21 09:08:57.708699,login
USER_0158,2026-04-17 09:08:57.708708,signup
USER_0158,2026-04-18 09:08:57.708708,login
USER_0158,2026-04-19 09:08:57.708708,login
USER_0158,2026-04-20 09:08:57.708708,login
USER_0158,2026-04-25 09:08:57.708708,login
USER_0158,2026-04-27 09:08:57.708708,login
USER_0158,2026-04-29 09:08:57.708708,login
USER_0158,2026-04-30 09:08:57.708708,login
USER_0158,2026-05-12 09:08:57.708708,login
USER_0158,2026-05-16 09:08:57.708708,login
USER_0158,2026-04-18 09:08:57.708708,purchase
USER_0159,2026-03-23 09:08:57.708718,signup
USER_0159,2026-03-24 09:08:57.708718,login
USER_0159,2026-03-25 09:08:57.708718,login
USER_0159,2026-03-29 09:08:57.708718,login
USER_0159,2026-04-05 09:08:57.708718,login
USER_0159,2026-04-17 09:08:57.708718,login
USER_0159,2026-04-18 09:08:57.708718,login
USER_0159,2026-04-06 09:08:57.708718,purchase
USER_0160,2026-04-09 09:08:57.708727,signup
USER_0160,2026-04-10 09:08:57.708727,login
USER_0160,2026-04-19 09:08:57.708727,login
USER_0160,2026-04-21 09:08:57.708727,login
USER_0160,2026-04-22 09:08:57.708727,login
USER_0160,2026-04-23 09:08:57.708727,login
USER_0160,2026-04-24 09:08:57.708727,login
USER_0160,2026-04-26 09:08:57.708727,login
USER_0160,2026-04-28 09:08:57.708727,login
USER_0160,2026-04-29 09:08:57.708727,login
USER_0160,2026-05-04 09:08:57.708727,login
USER_0160,2026-05-05 09:08:57.708727,login
USER_0161,2026-04-05 09:08:57.708738,signup
USER_0161,2026-04-07 09:08:57.708738,login
USER_0161,2026-04-08 09:08:57.708738,login
USER_0161,2026-04-10 09:08:57.708738,login
USER_0161,2026-04-12 09:08:57.708738,login
USER_0161,2026-04-15 09:08:57.708738,login
USER_0161,2026-04-16 09:08:57.708738,login
USER_0161,2026-04-17 09:08:57.708738,login
USER_0161,2026-04-18 09:08:57.708738,login
USER_0161,2026-04-22 09:08:57.708738,login
USER_0161,2026-04-24 09:08:57.708738,login
USER_0161,2026-04-27 09:08:57.708738,login
USER_0161,2026-04-29 09:08:57.708738,login
USER_0161,2026-04-30 09:08:57.708738,login
USER_0161,2026-04-19 09:08:57.708738,add_to_cart
USER_0162,2026-01-28 09:08:57.708752,signup
USER_0162,2026-01-29 09:08:57.708752,login
USER_0162,2026-02-04 09:08:57.708752,login
USER_0162,2026-02-12 09:08:57.708752,login
USER_0162,2026-02-13 09:08:57.708752,login
USER_0162,2026-02-16 09:08:57.708752,login
USER_0162,2026-02-23 09:08:57.708752,login
USER_0163,2026-03-30 09:08:57.708760,signup
USER_0163,2026-04-04 09:08:57.708760,login
USER_0163,2026-04-13 09:08:57.708760,login
USER_0163,2026-04-19 09:08:57.708760,login
USER_0163,2026-04-27 09:08:57.708760,login
USER_0163,2026-04-02 09:08:57.708760,add_to_cart
USER_0164,2026-03-15 09:08:57.708767,signup
USER_0164,2026-03-16 09:08:57.708767,login
USER_0164,2026-03-17 09:08:57.708767,login
USER_0164,2026-03-20 09:08:57.708767,login
USER_0164,2026-03-22 09:08:57.708767,login
USER_0164,2026-03-24 09:08:57.708767,login
USER_0164,2026-03-30 09:08:57.708767,login
USER_0164,2026-03-31 09:08:57.708767,login
USER_0164,2026-04-02 09:08:57.708767,login
USER_0164,2026-04-03 09:08:57.708767,login
USER_0164,2026-04-05 09:08:57.708767,login
USER_0164,2026-04-06 09:08:57.708767,login
USER_0164,2026-04-07 09:08:57.708767,login
USER_0164,2026-04-10 09:08:57.708767,login
USER_0164,2026-04-12 09:08:57.708767,login
USER_0164,2026-04-13 09:08:57.708767,login
USER_0165,2026-02-06 09:08:57.708781,signup
USER_0165,2026-02-07 09:08:57.708781,login
USER_0165,2026-02-08 09:08:57.708781,login
USER_0165,2026-02-19 09:08:57.708781,login
USER_0165,2026-02-22 09:08:57.708781,login
USER_0165,2026-02-23 09:08:57.708781,login
USER_0165,2026-02-28 09:08:57.708781,login
USER_0165,2026-03-03 09:08:57.708781,login
USER_0165,2026-03-07 09:08:57.708781,login
USER_0166,2026-03-23 09:08:57.708791,signup
USER_0166,2026-03-24 09:08:57.708791,login
USER_0166,2026-03-25 09:08:57.708791,login
USER_0166,2026-03-28 09:08:57.708791,login
USER_0166,2026-04-02 09:08:57.708791,login
USER_0166,2026-04-04 09:08:57.708791,login
USER_0166,2026-04-05 09:08:57.708791,login
USER_0166,2026-04-07 09:08:57.708791,login
USER_0166,2026-04-11 09:08:57.708791,login
USER_0166,2026-04-17 09:08:57.708791,login
USER_0166,2026-04-18 09:08:57.708791,login
USER_0166,2026-04-20 09:08:57.708791,login
USER_0167,2026-04-07 09:08:57.708802,signup
USER_0167,2026-04-08 09:08:57.708802,login
USER_0167,2026-04-13 09:08:57.708802,login
USER_0167,2026-04-18 09:08:57.708802,login
USER_0167,2026-04-24 09:08:57.708802,login
USER_0167,2026-04-30 09:08:57.708802,login
USER_0167,2026-04-10 09:08:57.708802,add_to_cart
USER_0168,2026-01-25 09:08:57.708810,signup
USER_0168,2026-01-26 09:08:57.708810,login
USER_0168,2026-01-29 09:08:57.708810,login
USER_0168,2026-02-04 09:08:57.708810,login
USER_0168,2026-02-10 09:08:57.708810,login
USER_0168,2026-02-13 09:08:57.708810,login
USER_0168,2026-02-16 09:08:57.708810,login
USER_0168,2026-01-31 09:08:57.708810,purchase
USER_0169,2026-02-05 09:08:57.708819,signup
USER_0169,2026-02-07 09:08:57.708819,login
USER_0169,2026-02-09 09:08:57.708819,login
USER_0169,2026-02-11 09:08:57.708819,login
USER_0169,2026-02-13 09:08:57.708819,login
USER_0169,2026-02-14 09:08:57.708819,login
USER_0169,2026-02-19 09:08:57.708819,login
USER_0169,2026-02-21 09:08:57.708819,login
USER_0169,2026-02-24 09:08:57.708819,login
USER_0169,2026-02-26 09:08:57.708819,login
USER_0169,2026-03-03 09:08:57.708819,login
USER_0169,2026-03-04 09:08:57.708819,login
USER_0170,2026-04-05 09:08:57.708831,signup
USER_0170,2026-04-07 09:08:57.708831,login
USER_0170,2026-04-08 09:08:57.708831,login
USER_0170,2026-04-14 09:08:57.708831,login
USER_0170,2026-04-17 09:08:57.708831,login
USER_0170,2026-04-21 09:08:57.708831,login
USER_0170,2026-04-26 09:08:57.708831,login
USER_0170,2026-04-27 09:08:57.708831,login
USER_0170,2026-05-02 09:08:57.708831,login
USER_0170,2026-05-03 09:08:57.708831,login
USER_0171,2026-02-02 09:08:57.708840,signup
USER_0171,2026-02-05 09:08:57.708840,login
USER_0171,2026-02-11 09:08:57.708840,login
USER_0171,2026-02-12 09:08:57.708840,login
USER_0171,2026-02-13 09:08:57.708840,login
USER_0171,2026-02-21 09:08:57.708840,login
USER_0171,2026-02-22 09:08:57.708840,login
USER_0171,2026-02-23 09:08:57.708840,login
USER_0171,2026-02-26 09:08:57.708840,login
USER_0171,2026-03-02 09:08:57.708840,login
USER_0171,2026-03-03 09:08:57.708840,login
USER_0172,2026-04-06 09:08:57.708851,signup
USER_0172,2026-04-07 09:08:57.708851,login
USER_0172,2026-04-09 09:08:57.708851,login
USER_0172,2026-04-10 09:08:57.708851,login
USER_0172,2026-04-11 09:08:57.708851,login
USER_0172,2026-04-13 09:08:57.708851,login
USER_0172,2026-04-15 09:08:57.708851,login
USER_0172,2026-04-18 09:08:57.708851,login
USER_0172,2026-04-27 09:08:57.708851,login
USER_0172,2026-04-28 09:08:57.708851,login
USER_0172,2026-04-30 09:08:57.708851,login
USER_0172,2026-05-04 09:08:57.708851,login
USER_0173,2026-04-15 09:08:57.708862,signup
USER_0173,2026-04-16 09:08:57.708862,login
USER_0173,2026-04-18 09:08:57.708862,login
USER_0173,2026-04-19 09:08:57.708862,login
USER_0173,2026-04-25 09:08:57.708862,login
USER_0173,2026-04-26 09:08:57.708862,login
USER_0173,2026-04-28 09:08:57.708862,login
USER_0173,2026-05-10 09:08:57.708862,login
USER_0174,2026-01-21 09:08:57.708870,signup
USER_0174,2026-01-29 09:08:57.708870,login
USER_0174,2026-02-09 09:08:57.708870,login
USER_0174,2026-02-10 09:08:57.708870,login
USER_0174,2026-02-11 09:08:57.708870,login
USER_0174,2026-02-15 09:08:57.708870,login
USER_0174,2026-02-17 09:08:57.708870,login
USER_0175,2026-02-14 09:08:57.708878,signup
USER_0175,2026-02-15 09:08:57.708878,login
USER_0175,2026-02-22 09:08:57.708878,login
USER_0175,2026-02-23 09:08:57.708878,login
USER_0175,2026-03-01 09:08:57.708878,login
USER_0175,2026-03-03 09:08:57.708878,login
USER_0175,2026-03-05 09:08:57.708878,login
USER_0175,2026-03-08 09:08:57.708878,login
USER_0175,2026-03-09 09:08:57.708878,login
USER_0175,2026-03-10 09:08:57.708878,login
USER_0175,2026-03-14 09:08:57.708878,login
USER_0176,2026-03-04 09:08:57.708889,signup
USER_0176,2026-03-10 09:08:57.708889,login
USER_0176,2026-03-15 09:08:57.708889,login
USER_0176,2026-03-18 09:08:57.708889,login
USER_0176,2026-03-20 09:08:57.708889,login
USER_0176,2026-03-26 09:08:57.708889,login
USER_0176,2026-04-01 09:08:57.708889,login
USER_0177,2026-03-17 09:08:57.708896,signup
USER_0177,2026-03-26 09:08:57.708896,login
USER_0177,2026-03-28 09:08:57.708896,login
USER_0177,2026-03-29 09:08:57.708896,login
USER_0177,2026-04-01 09:08:57.708896,login
USER_0177,2026-04-02 09:08:57.708896,login
USER_0177,2026-04-04 09:08:57.708896,login
USER_0177,2026-04-06 09:08:57.708896,login
USER_0178,2026-01-26 09:08:57.708905,signup
USER_0178,2026-01-27 09:08:57.708905,login
USER_0178,2026-01-28 09:08:57.708905,login
USER_0178,2026-01-30 09:08:57.708905,login
USER_0178,2026-02-03 09:08:57.708905,login
USER_0178,2026-02-05 09:08:57.708905,login
USER_0178,2026-02-08 09:08:57.708905,login
USER_0178,2026-02-13 09:08:57.708905,login
USER_0178,2026-02-15 09:08:57.708905,login
USER_0178,2026-02-16 09:08:57.708905,login
USER_0178,2026-02-19 09:08:57.708905,login
USER_0178,2026-02-22 09:08:57.708905,login
USER_0178,2026-02-23 09:08:57.708905,login
USER_0179,2026-03-26 09:08:57.708917,signup
USER_0179,2026-03-29 09:08:57.708917,login
USER_0179,2026-03-30 09:08:57.708917,login
USER_0179,2026-04-05 09:08:57.708917,login
USER_0179,2026-04-10 09:08:57.708917,login
USER_0179,2026-04-15 09:08:57.708917,login
USER_0179,2026-04-22 09:08:57.708917,login
USER_0179,2026-04-23 09:08:57.708917,login
USER_0180,2026-03-22 09:08:57.708926,signup
USER_0180,2026-03-23 09:08:57.708926,login
USER_0180,2026-03-30 09:08:57.708926,login
USER_0180,2026-03-31 09:08:57.708926,login
USER_0180,2026-04-01 09:08:57.708926,login
USER_0180,2026-04-02 09:08:57.708926,login
USER_0180,2026-04-03 09:08:57.708926,login
USER_0180,2026-04-05 09:08:57.708926,login
USER_0180,2026-04-19 09:08:57.708926,login
USER_0181,2026-03-29 09:08:57.708935,signup
USER_0181,2026-04-11 09:08:57.708935,login
USER_0181,2026-04-18 09:08:57.708935,login
USER_0181,2026-04-20 09:08:57.708935,login
USER_0181,2026-04-22 09:08:57.708935,login
USER_0181,2026-04-23 09:08:57.708935,login
USER_0181,2026-04-24 09:08:57.708935,login
USER_0181,2026-04-26 09:08:57.708935,login
USER_0182,2026-02-04 09:08:57.708943,signup
USER_0182,2026-02-05 09:08:57.708943,login
USER_0182,2026-02-09 09:08:57.708943,login
USER_0182,2026-02-10 09:08:57.708943,login
USER_0182,2026-02-11 09:08:57.708943,login
USER_0182,2026-02-16 09:08:57.708943,login
USER_0182,2026-02-21 09:08:57.708943,login
USER_0182,2026-02-28 09:08:57.708943,login
USER_0183,2026-03-17 09:08:57.708952,signup
USER_0183,2026-03-18 09:08:57.708952,login
USER_0183,2026-03-19 09:08:57.708952,login
USER_0183,2026-03-21 09:08:57.708952,login
USER_0183,2026-03-24 09:08:57.708952,login
USER_0183,2026-04-03 09:08:57.708952,login
USER_0183,2026-04-04 09:08:57.708952,login
USER_0183,2026-04-05 09:08:57.708952,login
USER_0184,2026-02-10 09:08:57.708960,signup
USER_0184,2026-02-11 09:08:57.708960,login
USER_0184,2026-02-12 09:08:57.708960,login
USER_0184,2026-02-18 09:08:57.708960,login
USER_0184,2026-02-19 09:08:57.708960,login
USER_0184,2026-02-25 09:08:57.708960,login
USER_0184,2026-02-28 09:08:57.708960,login
USER_0184,2026-03-07 09:08:57.708960,login
USER_0185,2026-04-13 09:08:57.708968,signup
USER_0185,2026-04-16 09:08:57.708968,login
USER_0185,2026-04-18 09:08:57.708968,login
USER_0185,2026-04-21 09:08:57.708968,login
USER_0185,2026-04-27 09:08:57.708968,login
USER_0185,2026-04-28 09:08:57.708968,login
USER_0185,2026-05-02 09:08:57.708968,login
USER_0185,2026-05-05 09:08:57.708968,login
USER_0185,2026-05-07 09:08:57.708968,login
USER_0185,2026-05-10 09:08:57.708968,login
USER_0185,2026-05-12 09:08:57.708968,login
USER_0186,2026-03-27 09:08:57.708979,signup
USER_0186,2026-04-02 09:08:57.708979,login
USER_0186,2026-04-04 09:08:57.708979,login
USER_0186,2026-04-05 09:08:57.708979,login
USER_0186,2026-04-06 09:08:57.708979,login
USER_0186,2026-04-15 09:08:57.708979,login
USER_0186,2026-04-18 09:08:57.708979,login
USER_0186,2026-04-19 09:08:57.708979,login
USER_0186,2026-04-25 09:08:57.708979,login
USER_0187,2026-03-16 09:08:57.708989,signup
USER_0187,2026-03-18 09:08:57.708989,login
USER_0187,2026-03-22 09:08:57.708989,login
USER_0187,2026-03-24 09:08:57.708989,login
USER_0187,2026-03-26 09:08:57.708989,login
USER_0187,2026-03-29 09:08:57.708989,login
USER_0187,2026-04-08 09:08:57.708989,login
USER_0187,2026-04-11 09:08:57.708989,login
USER_0187,2026-04-13 09:08:57.708989,login
USER_0188,2026-02-27 09:08:57.708998,signup
USER_0188,2026-03-02 09:08:57.708998,login
USER_0188,2026-03-03 09:08:57.708998,login
USER_0188,2026-03-07 09:08:57.708998,login
USER_0188,2026-03-10 09:08:57.708998,login
USER_0188,2026-03-17 09:08:57.708998,login
USER_0188,2026-03-18 09:08:57.708998,login
USER_0188,2026-03-23 09:08:57.708998,login
USER_0188,2026-03-24 09:08:57.708998,login
USER_0188,2026-03-28 09:08:57.708998,login
USER_0189,2026-03-19 09:08:57.709009,signup
USER_0189,2026-03-21 09:08:57.709009,login
USER_0189,2026-03-24 09:08:57.709009,login
USER_0189,2026-04-03 09:08:57.709009,login
USER_0189,2026-04-04 09:08:57.709009,login
USER_0189,2026-04-08 09:08:57.709009,login
USER_0189,2026-04-15 09:08:57.709009,login
USER_0190,2026-03-14 09:08:57.709017,signup
USER_0190,2026-03-15 09:08:57.709017,login
USER_0190,2026-03-17 09:08:57.709017,login
USER_0190,2026-03-21 09:08:57.709017,login
USER_0190,2026-03-22 09:08:57.709017,login
USER_0190,2026-03-23 09:08:57.709017,login
USER_0190,2026-04-01 09:08:57.709017,login
USER_0190,2026-04-08 09:08:57.709017,login
USER_0190,2026-04-11 09:08:57.709017,login
USER_0190,2026-04-12 09:08:57.709017,login
USER_0191,2026-01-20 09:08:57.709027,signup
USER_0191,2026-01-27 09:08:57.709027,login
USER_0191,2026-01-28 09:08:57.709027,login
USER_0191,2026-01-31 09:08:57.709027,login
USER_0191,2026-02-01 09:08:57.709027,login
USER_0191,2026-02-03 09:08:57.709027,login
USER_0191,2026-02-04 09:08:57.709027,login
USER_0191,2026-02-07 09:08:57.709027,login
USER_0191,2026-02-13 09:08:57.709027,login
USER_0192,2026-03-07 09:08:57.709037,signup
USER_0192,2026-03-15 09:08:57.709037,login
USER_0192,2026-03-17 09:08:57.709037,login
USER_0192,2026-03-20 09:08:57.709037,login
USER_0192,2026-03-28 09:08:57.709037,login
USER_0192,2026-03-30 09:08:57.709037,login
USER_0192,2026-04-02 09:08:57.709037,login
USER_0192,2026-04-04 09:08:57.709037,login
USER_0192,2026-03-24 09:08:57.709037,purchase
USER_0193,2026-03-01 09:08:57.709047,signup
USER_0193,2026-03-03 09:08:57.709047,login
USER_0193,2026-03-06 09:08:57.709047,login
USER_0193,2026-03-10 09:08:57.709047,login
USER_0193,2026-03-13 09:08:57.709047,login
USER_0193,2026-03-14 09:08:57.709047,login
USER_0193,2026-03-19 09:08:57.709047,login
USER_0193,2026-03-28 09:08:57.709047,login
USER_0193,2026-03-30 09:08:57.709047,login
USER_0194,2026-02-02 09:08:57.709056,signup
USER_0194,2026-02-04 09:08:57.709056,login
USER_0194,2026-02-07 09:08:57.709056,login
USER_0194,2026-02-09 09:08:57.709056,login
USER_0194,2026-02-19 09:08:57.709056,login
USER_0194,2026-02-23 09:08:57.709056,login
USER_0194,2026-02-26 09:08:57.709056,login
USER_0195,2026-04-17 09:08:57.709064,signup
USER_0195,2026-04-18 09:08:57.709064,login
USER_0195,2026-04-20 09:08:57.709064,login
USER_0195,2026-04-21 09:08:57.709064,login
USER_0195,2026-04-25 09:08:57.709064,login
USER_0195,2026-04-27 09:08:57.709064,login
USER_0195,2026-04-28 09:08:57.709064,login
USER_0195,2026-05-02 09:08:57.709064,login
USER_0195,2026-05-04 09:08:57.709064,login
USER_0195,2026-05-08 09:08:57.709064,login
USER_0195,2026-05-10 09:08:57.709064,login
USER_0195,2026-05-16 09:08:57.709064,login
USER_0196,2026-02-23 09:08:57.709076,signup
USER_0196,2026-02-24 09:08:57.709076,login
USER_0196,2026-02-26 09:08:57.709076,login
USER_0196,2026-03-02 09:08:57.709076,login
USER_0196,2026-03-04 09:08:57.709076,login
USER_0196,2026-03-05 09:08:57.709076,login
USER_0196,2026-03-07 09:08:57.709076,login
USER_0196,2026-03-10 09:08:57.709076,login
USER_0196,2026-03-18 09:08:57.709076,login
USER_0196,2026-03-19 09:08:57.709076,login
USER_0196,2026-03-23 09:08:57.709076,login
USER_0197,2026-02-27 09:08:57.709086,signup
USER_0197,2026-03-05 09:08:57.709086,login
USER_0197,2026-03-06 09:08:57.709086,login
USER_0197,2026-03-11 09:08:57.709086,login
USER_0197,2026-03-20 09:08:57.709086,login
USER_0197,2026-03-21 09:08:57.709086,login
USER_0197,2026-03-22 09:08:57.709086,login
USER_0197,2026-03-23 09:08:57.709086,login
USER_0198,2026-04-03 09:08:57.709095,signup
USER_0198,2026-04-06 09:08:57.709095,login
USER_0198,2026-04-11 09:08:57.709095,login
USER_0198,2026-04-13 09:08:57.709095,login
USER_0198,2026-04-26 09:08:57.709095,login
USER_0198,2026-05-02 09:08:57.709095,login
USER_0199,2026-04-01 09:08:57.709103,signup
USER_0199,2026-04-04 09:08:57.709103,login
USER_0199,2026-04-08 09:08:57.709103,login
USER_0199,2026-04-11 09:08:57.709103,login
USER_0199,2026-04-17 09:08:57.709103,login
USER_0199,2026-04-22 09:08:57.709103,login
USER_0199,2026-04-23 09:08:57.709103,login
USER_0199,2026-04-25 09:08:57.709103,login
USER_0199,2026-04-27 09:08:57.709103,login
USER_0200,2026-01-27 09:08:57.709112,signup
USER_0200,2026-01-28 09:08:57.709112,login
USER_0200,2026-01-30 09:08:57.709112,login
USER_0200,2026-01-31 09:08:57.709112,login
USER_0200,2026-02-02 09:08:57.709112,login
USER_0200,2026-02-10 09:08:57.709112,login
USER_0200,2026-02-14 09:08:57.709112,login
USER_0201,2026-03-27 09:08:57.709121,signup
USER_0201,2026-04-02 09:08:57.709121,login
USER_0201,2026-04-09 09:08:57.709121,login
USER_0201,2026-04-10 09:08:57.709121,login
USER_0201,2026-04-17 09:08:57.709121,login
USER_0201,2026-04-18 09:08:57.709121,login
USER_0201,2026-04-24 09:08:57.709121,login
USER_0201,2026-04-25 09:08:57.709121,login
USER_0202,2026-04-05 09:08:57.709130,signup
USER_0202,2026-04-07 09:08:57.709130,login
USER_0202,2026-04-16 09:08:57.709130,login
USER_0202,2026-04-21 09:08:57.709130,login
USER_0202,2026-04-22 09:08:57.709130,login
USER_0202,2026-04-24 09:08:57.709130,login
USER_0202,2026-04-25 09:08:57.709130,login
USER_0203,2026-01-26 09:08:57.709137,signup
USER_0203,2026-01-27 09:08:57.709137,login
USER_0203,2026-01-30 09:08:57.709137,login
USER_0203,2026-02-02 09:08:57.709137,login
